timestamp,wind_speed_ms,wind_direction_deg,temperature_c,humidity_pct,pressure_hpa,ghi_wm2,cloud_cover_pct,wind_power_mw,solar_power_mw,total_renewable_mw,electricity_price_mwh,grid_demand_mw,hour_sin,hour_cos,month_sin,month_cos
2022-01-03 16:00:00,14.404213,245.65598,4.4736466,70.53444,1013.62195,118.68171,28.756496,150.0,10.274089,160.2741,37.886406,503.16895,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2022-01-03 17:00:00,14.49667,233.6292,-0.10551751,61.325348,1013.1396,7.0516515,29.903217,150.0,0.6207834,150.62079,100.37106,510.3644,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2022-01-03 18:00:00,14.0076685,238.32684,-4.134444,76.03039,1012.5282,0.0,28.250608,150.0,0.0,150.0,89.78545,458.06912,-1.0,-1.8369701987210297e-16,0.0,1.0
2022-01-03 19:00:00,13.094434,247.17029,-2.163407,65.257965,1012.4478,0.0,26.720774,150.0,0.0,150.0,93.291,401.501,-0.9659258262890684,0.2588190451025203,0.0,1.0
2022-01-03 20:00:00,11.4346695,244.55882,-1.4363884,64.41458,1012.2269,0.0,26.780704,123.471855,0.0,123.471855,81.13736,441.6008,-0.8660254037844386,0.5000000000000001,0.0,1.0
2022-01-03 21:00:00,11.047987,245.99706,-8.15394,79.068504,1012.417,0.0,27.787573,107.25697,0.0,107.25697,26.981955,433.8544,-0.7071067811865477,0.7071067811865474,0.0,1.0
2022-01-03 22:00:00,10.409847,252.64435,-3.7256036,68.57669,1012.7113,0.48467362,25.862244,83.71272,0.043229103,83.75595,50.89994,430.24353,-0.5000000000000004,0.8660254037844384,0.0,1.0
2022-01-03 23:00:00,10.385269,258.13184,-6.9517837,74.88464,1012.6359,2.5803354,27.637466,82.882484,0.23280965,83.115295,48.95563,433.2051,-0.25881904510252157,0.9659258262890681,0.0,1.0
2022-01-04 00:00:00,10.589777,257.3461,-7.7096095,78.538414,1012.73517,0.0,27.453556,89.96027,0.0,89.96027,38.845264,408.56183,0.0,1.0,0.0,1.0
2022-01-04 01:00:00,9.722525,255.1149,-7.256994,76.33006,1012.4651,0.0,29.316744,62.511646,0.0,62.511646,35.989056,526.5625,0.25881904510252074,0.9659258262890683,0.0,1.0
2022-01-04 02:00:00,8.552495,257.16595,-7.5499134,67.94805,1012.5594,0.0,27.262083,35.223156,0.0,35.223156,46.955605,571.8718,0.49999999999999994,0.8660254037844387,0.0,1.0
2022-01-04 03:00:00,8.575884,261.423,-4.7443933,69.042175,1012.04755,0.0,27.55299,35.67015,0.0,35.67015,44.912865,588.20105,0.7071067811865475,0.7071067811865476,0.0,1.0
2022-01-04 04:00:00,9.596531,259.39597,-3.6131504,68.32882,1012.14636,2.205456,28.76926,59.062325,0.19663008,59.258953,40.590496,621.812,0.8660254037844386,0.5000000000000001,0.0,1.0
2022-01-04 05:00:00,9.555425,253.27518,-0.86006325,71.938736,1012.4475,0.0,31.517973,57.965054,0.0,57.965054,40.045227,728.4519,0.9659258262890683,0.25881904510252074,0.0,1.0
2022-01-04 06:00:00,10.53074,257.9731,1.134719,70.66465,1011.786,0.0,31.168915,87.87729,0.0,87.87729,32.8701,742.2607,1.0,6.123233995736766e-17,0.0,1.0
2022-01-04 07:00:00,10.475584,264.12634,-0.9384632,75.586815,1011.4895,0.0,33.568253,85.96054,0.0,85.96054,94.24389,828.26855,0.9659258262890683,-0.25881904510252063,0.0,1.0
2022-01-04 08:00:00,11.032059,271.6823,3.0002258,70.63027,1011.6507,126.64537,31.493235,106.62141,11.023204,117.64461,93.39037,762.81836,0.8660254037844387,-0.49999999999999983,0.0,1.0
2022-01-04 09:00:00,10.420681,268.32288,-0.3414762,74.560585,1011.74805,238.52809,32.627506,84.080444,21.016537,105.096985,92.22154,792.47046,0.7071067811865476,-0.7071067811865475,0.0,1.0
2022-01-04 10:00:00,9.593491,280.553,3.9682777,66.649414,1011.83215,322.64072,33.420807,58.98069,27.98268,86.96337,87.18436,788.2113,0.49999999999999994,-0.8660254037844387,0.0,1.0
2022-01-04 11:00:00,8.927686,299.03183,1.07818,67.470184,1011.48956,375.34305,34.64836,42.856754,32.90069,75.75745,46.542664,768.2808,0.258819045102521,-0.9659258262890682,0.0,1.0
2022-01-04 12:00:00,8.296071,292.82056,2.2927444,60.761185,1011.9162,394.49557,33.161167,30.565054,34.426178,64.991234,32.572227,734.87427,1.2246467991473532e-16,-1.0,0.0,1.0
2022-01-04 13:00:00,7.530633,295.01572,4.4006104,64.11908,1012.0142,387.98294,31.070656,19.135527,33.59614,52.731667,37.873653,692.0525,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2022-01-04 14:00:00,9.030894,299.54504,1.2790384,60.52144,1012.0626,323.85876,32.978035,45.134525,28.367018,73.50154,45.44806,632.6187,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2022-01-04 15:00:00,8.976774,283.52524,2.8802018,64.04482,1012.298,237.50479,30.937687,43.930317,20.68152,64.61184,41.45866,514.8949,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2022-01-04 16:00:00,8.783722,280.14987,-1.9525964,78.16691,1012.4844,115.633965,32.32571,39.809425,10.24804,50.057465,48.664055,551.2851,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2022-01-04 17:00:00,9.164835,270.22977,-1.7054216,71.743355,1012.66144,2.4854467,32.960045,48.208992,0.2200757,48.42907,105.90622,512.6099,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2022-01-04 18:00:00,8.504138,265.7215,-0.57772535,70.29379,1012.6221,3.3574638,33.001648,34.310867,0.29607752,34.606945,108.499,468.58344,-1.0,-1.8369701987210297e-16,0.0,1.0
2022-01-04 19:00:00,9.365938,254.69156,0.010196693,69.184715,1012.52594,3.651878,31.805574,53.082455,0.32135338,53.40381,96.702385,398.19458,-0.9659258262890684,0.2588190451025203,0.0,1.0
2022-01-04 20:00:00,9.602075,249.91154,-6.3713946,70.4183,1011.9692,5.0299454,29.457676,59.211357,0.45289043,59.66425,92.96858,429.87766,-0.8660254037844386,0.5000000000000001,0.0,1.0
2022-01-04 21:00:00,8.941162,248.00815,-2.0909145,70.38404,1012.21826,3.3051598,33.015327,43.149715,0.29306552,43.44278,38.661797,463.75977,-0.7071067811865477,0.7071067811865474,0.0,1.0
2022-01-04 22:00:00,8.178984,244.62053,-5.4412208,77.602745,1012.7051,0.0,30.989817,28.58231,0.0,28.58231,36.750164,447.5608,-0.5000000000000004,0.8660254037844384,0.0,1.0
2022-01-04 23:00:00,12.502968,253.09296,-2.0543954,65.51217,1012.29016,0.0,29.250765,150.0,0.0,150.0,33.377014,392.37476,-0.25881904510252157,0.9659258262890681,0.0,1.0
2022-01-05 00:00:00,7.367777,251.27362,-7.324294,70.184006,1012.40094,0.0,26.741604,17.145298,0.0,17.145298,53.329815,448.22,0.0,1.0,0.0,1.0
2022-01-05 01:00:00,6.607047,255.8004,-7.548862,68.91592,1012.3554,0.0,29.267391,9.6564865,0.0,9.6564865,44.175274,481.08902,0.25881904510252074,0.9659258262890683,0.0,1.0
2022-01-05 02:00:00,6.533361,258.83704,-5.4358373,70.75926,1012.0987,0.0,28.906017,9.0766945,0.0,9.0766945,50.94226,573.283,0.49999999999999994,0.8660254037844387,0.0,1.0
2022-01-05 03:00:00,7.591685,257.38986,-7.372734,86.60404,1011.93024,0.0,30.983242,19.91957,0.0,19.91957,52.34481,601.811,0.7071067811865475,0.7071067811865476,0.0,1.0
2022-01-05 04:00:00,7.9030566,255.63853,-3.993263,81.23516,1011.393,0.0,28.39635,24.252943,0.0,24.252943,36.957317,653.16815,0.8660254037844386,0.5000000000000001,0.0,1.0
2022-01-05 05:00:00,9.427028,261.77618,-3.1568694,81.345634,1011.60547,0.0,30.278355,54.62535,0.0,54.62535,39.02594,742.7625,0.9659258262890683,0.25881904510252074,0.0,1.0
2022-01-05 06:00:00,10.373358,266.8031,0.834477,62.845295,1011.5418,2.9427407,28.083181,82.482086,0.25817537,82.740265,32.06168,770.0634,1.0,6.123233995736766e-17,0.0,1.0
2022-01-05 07:00:00,10.674787,275.7906,0.21855566,62.679142,1011.6809,0.61393,29.11013,93.01707,0.0539829,93.07105,94.79528,772.34064,0.9659258262890683,-0.25881904510252063,0.0,1.0
2022-01-05 08:00:00,17.41491,269.1408,-1.6758306,75.419014,1012.0748,130.07262,29.086655,150.0,11.516144,161.51614,88.923676,835.7584,0.8660254037844387,-0.49999999999999983,0.0,1.0
2022-01-05 09:00:00,11.5144205,272.07428,-0.75156456,65.60909,1012.2078,224.7831,34.511936,127.007385,19.834972,146.84236,116.19723,768.599,0.7071067811865476,-0.7071067811865475,0.0,1.0
2022-01-05 10:00:00,11.86147,270.97455,0.7273079,71.08401,1011.8911,322.4389,32.72811,143.17958,28.299582,171.47916,96.54495,828.20984,0.49999999999999994,-0.8660254037844387,0.0,1.0
2022-01-05 11:00:00,11.34536,271.62582,-0.91782546,63.413383,1012.2455,372.89362,33.03729,119.59112,32.924156,152.51527,32.011524,740.8872,0.258819045102521,-0.9659258262890682,0.0,1.0
2022-01-05 12:00:00,10.608872,277.45358,-0.9167337,76.09166,1012.2191,408.45807,31.595818,90.64098,36.06413,126.70511,40.3319,795.76746,1.2246467991473532e-16,-1.0,0.0,1.0
2022-01-05 13:00:00,12.017598,290.11905,7.202151,65.69857,1012.23694,393.46213,29.842155,150.0,33.717865,183.71786,48.78889,716.37225,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2022-01-05 14:00:00,10.966809,278.29715,0.9681034,67.46058,1011.9833,350.51132,27.680408,104.04398,30.73641,134.7804,43.686455,641.8277,-0.4999999999999998,-0.8660254037844388,0.0,1.0
2022-01-05 15:00:00,10.163455,271.74597,4.3021474,82.06062,1011.9771,247.2968,26.403063,75.63649,21.421667,97.05816,23.151524,594.55597,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2022-01-05 16:00:00,9.672855,279.52457,-0.68699235,71.198875,1011.81244,128.10075,24.89461,61.136257,11.301027,72.43729,60.751465,526.00464,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2022-01-05 17:00:00,9.949906,282.7606,-1.2379954,65.1744,1011.54504,1.7359266,27.199862,69.07176,0.15344924,69.22521,99.60831,491.21262,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2022-01-05 18:00:00,9.51887,295.63046,-5.073204,67.80947,1011.33093,0.0,26.111866,57.000774,0.0,57.000774,91.369934,470.3562,-1.0,-1.8369701987210297e-16,0.0,1.0
2022-01-05 19:00:00,9.367814,302.69858,-0.5663153,76.34504,1011.665,0.0,29.656733,53.1294,0.0,53.1294,89.46834,416.20102,-0.9659258262890684,0.2588190451025203,0.0,1.0
2022-01-05 20:00:00,10.084404,304.24884,-5.006436,67.56229,1011.9749,12.393263,28.035795,73.159996,1.110462,74.270454,90.430176,429.276,-0.8660254037844386,0.5000000000000001,0.0,1.0
2022-01-05 21:00:00,10.258313,308.6318,-2.0148823,78.63052,1011.7161,1.6712089,29.782932,78.68117,0.1481439,78.829315,38.902378,400.1853,-0.7071067811865477,0.7071067811865474,0.0,1.0
2022-01-05 22:00:00,10.1186495,325.34152,-7.4407763,67.38476,1011.4812,0.0,31.82646,74.22608,0.0,74.22608,46.23957,387.58774,-0.5000000000000004,0.8660254037844384,0.0,1.0
2022-01-05 23:00:00,9.118321,322.1848,-4.052321,72.64236,1011.5302,0.0,34.282093,47.126007,0.0,47.126007,46.48045,437.37274,-0.25881904510252157,0.9659258262890681,0.0,1.0
2022-01-06 00:00:00,9.100198,322.56888,-3.9315577,65.54544,1011.2151,6.947499,36.140247,46.708454,0.6201205,47.328575,43.00527,436.42932,0.0,1.0,0.0,1.0
2022-01-06 01:00:00,8.578905,311.3432,-9.614855,79.52485,1010.97894,0.0,36.902042,35.72816,0.0,35.72816,36.032776,478.2909,0.25881904510252074,0.9659258262890683,0.0,1.0
2022-01-06 02:00:00,7.7468643,308.36597,-5.2828794,78.07681,1011.1623,0.0,36.062096,22.00818,0.0,22.00818,49.919468,496.61627,0.49999999999999994,0.8660254037844387,0.0,1.0
2022-01-06 03:00:00,12.101766,310.17737,-7.400716,75.44934,1011.71014,0.0,35.248466,150.0,0.0,150.0,42.575336,613.0507,0.7071067811865475,0.7071067811865476,0.0,1.0
2022-01-06 04:00:00,6.710298,308.60822,-6.6113987,71.25914,1011.8621,0.7683187,33.343224,10.509697,0.069237545,10.578935,39.33426,594.9132,0.8660254037844386,0.5000000000000001,0.0,1.0
2022-01-06 05:00:00,7.180015,310.50012,-2.9080393,67.49259,1011.87787,4.4846206,31.429985,15.027865,0.39881983,15.426685,20.186102,758.11914,0.9659258262890683,0.25881904510252074,0.0,1.0
2022-01-06 06:00:00,7.7294784,299.91718,-0.25755286,68.33572,1011.95123,0.07527477,33.05601,21.767248,0.006630385,21.773878,42.758934,738.55444,1.0,6.123233995736766e-17,0.0,1.0
2022-01-06 07:00:00,7.523091,297.41147,2.0933146,61.64913,1012.0047,4.948147,30.294636,19.040117,0.43212235,19.47224,101.2168,798.63025,0.9659258262890683,-0.25881904510252063,0.0,1.0
2022-01-06 08:00:00,6.7920613,297.25717,-0.022921646,65.17544,1011.8629,125.71591,29.581705,11.219919,11.063923,22.283842,102.968834,837.745,0.8660254037844387,-0.49999999999999983,0.0,1.0
2022-01-06 09:00:00,8.981031,297.1799,3.6295164,73.8272,1011.9637,230.54037,31.568428,44.024254,20.019793,64.044044,84.4731,789.5637,0.7071067811865476,-0.7071067811865475,0.0,1.0
2022-01-06 10:00:00,9.437933,309.0364,3.5801358,64.85833,1011.94464,340.50125,29.609737,54.90389,29.574018,84.477905,97.431595,801.7056,0.49999999999999994,-0.8660254037844387,0.0,1.0
2022-01-06 11:00:00,10.5210705,295.1461,2.9514966,67.72014,1012.1037,403.03125,29.261185,87.53924,35.086094,122.625336,39.2242,729.55414,0.258819045102521,-0.9659258262890682,0.0,1.0
2022-01-06 12:00:00,10.167963,302.77982,1.2815801,75.72952,1012.1352,420.73956,27.820635,75.77938,36.85253,112.63191,40.217606,737.9599,1.2246467991473532e-16,-1.0,0.0,1.0
2022-01-06 13:00:00,11.295011,308.16174,3.0493913,69.57203,1012.46625,410.14648,26.57097,117.43959,35.692665,153.13226,39.475754,752.01465,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2022-01-06 14:00:00,12.172271,293.1597,9.393876,64.88706,1012.6718,340.1271,28.337109,150.0,28.90875,178.90875,40.01955,637.9506,-0.4999999999999998,-0.8660254037844388,0.0,1.0
